address,id,latitude,line_url,longitude,name,opening_hours,phone_number,type,type_name
เลขที่ 77/7 หมู่ 1 ตำบลแม่แรม อำเภอแม่ริม จังหวัดเชียงใหม่ 50180,3376-th,18.9210107,https://lin.ee/Q49IdUb,98.9092636,"โลตัส โก เฟรช แม่แรม, เชียงใหม่",24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 264 ม.1 ตำบลชัยพร อำเภอเมืองบึงกาฬ จังหวัดบึงกาฬ 38000,3369-th,18.275819,https://lin.ee/9TRLVvx,103.853509,"โลตัส โก เฟรช ตำบลไชยภรณ์,บึงกาฬ",24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 9/18 หมู่ที่ 1 ต.หนองปลาไหล อ.บางละมุง จ.ชลบุรี 20150,3382-th,12.98114,https://lin.ee/Cwf9XUv,100.941314,โลตัส โก เฟรช หนองเกตุใหญ่,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 526 หมู่ 2 ตำบลบ้านเป็ด อำเภอเมืองขอนแก่น จังหวัดขอนแก่น 40000,3381-th,16.4384709,https://lin.ee/hu2IlEk,102.7655892,"โลตัส โก เฟรช บ้านเป็ด, ขอนแก่น",24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 138 หมู่ 8 ตำบลบ้านเบิก อำเภอท่าวุ้ง จังหวัดลพบุรี 15150,3377-th,16.119392,https://lin.ee/QLsxJl7,100.730036,"โลตัส โก เฟรช บ้านเบิก, ลพบุรี",24 ชม.,,stores-lotuss-express,โก เฟรช
39/5 ถนนศรีธรรมโศก ต.ในเมือง อ.เมือง จ.นครศรีธรรมราช 80000,3375-th,8.409667,https://lin.ee/M6OGjwS,99.969005,โลตัส โก เฟรช ถนนศรีธรรมโศก,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 936 หมู่ที่ 1 ต.ปลวกแดง อ.ปลวกแดง จ.ระยอง 21140,3374-th,12.970556,https://lin.ee/Y1dr5QL,101.219997,โลตัส โก เฟรช โรงพยาบาลปลวกแดง,24 ชม.,,stores-lotuss-express,โก เฟรช
223 ม.2 ต.โพไร่หวาน อ.เมือง จ.เพชรบุรี 76000,3373-th,0,https://lin.ee/xwxYLqe,0,โลตัส โก เฟรช โพไร่หวาน เพชรบุรี,24 ชม.,,stores-lotuss-express,โก เฟรช
35/4 ม.3 ต.ลำพยา อ.เมืองนครปฐม จ.นครปฐม 73000,3372-th,13.823184,https://lin.ee/VQUkLL2,100.029057,โลตัส โก เฟรช ลำพญา,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 524 หมู่ที่ 1 ต.เชียงยืน อ.เมืองอุดรธานี จ.อุดรธานี 41000,3371-th,17.452065,https://lin.ee/0B5gd8q,102.69829,โลตัส โก เฟรช ตำบล เชียงยืน อุดรธานี,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 135 หมู่ที่ 4 ต.แพรกษา อ.เมืองสมุทรปราการ จ.สมุทรปราการ 10280,3370-th,13.564621,https://lin.ee/EMwl8cK,100.641862,โลตัส โก เฟรช แพรกษา 10,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 310 หมู่ที่ 2 ต.สบเตี๊ยะ อ.จอมทอง จ.เชียงใหม่ 50160,3368-th,18.402249,https://lin.ee/7z7h2FR,98.677255,"โลตัส โก เฟรช จอมทอง , เชียงใหม่",24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 781 หมู่ 10 ตำบลท่าตูม อำเภอศรีมหาโพธิ จังหวัดปราจีนบุรี 25140,3367-th,13.899972,https://lin.ee/L1xZqh5,101.586759,"โลตัส โก เฟรช บุยายใบ ศรีมหาโพธิ, ปราจีนบุรี",24 ชม.,,stores-lotuss-express,โก เฟรช
525/2 ถนนอุตรกิจ ตำบลกระบี่ใหญ่ อำเภอเมือง จังหวัดกระบี่ 81000,3366-th,8.100754023,https://lin.ee/y8Y9IXn,98.90865885,โลตัส โก เฟรช ตลาดเก่า,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 90/4 หมูที่ 5 ต.บางคูเวียง อ.บางกรวย จ.นนทบุรี 11130,3365-th,13.82461,https://lin.ee/LSpCSPQ,100.412156,โลตัส โก เฟรช บางใหญ่ (ด้านหน้า Hyper),24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 496 หมู่ที่ 27 ตำบลศิลา อำเภอเมืองขอนแก่น จังหวัดขอนแก่น 40000,3364-th,12.673228,https://lin.ee/XpGcyFY,101.046353,"โลตัส โก เฟรช โนนเมือง, ขอนแก่น",24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 404 หมู่ 3 ตำบลห้วยเม็ก อำเภอห้วยเม็ก จังหวัดกาฬสินธุ์ 46170,3363-th,16.5874954,https://lin.ee/J0winEo,103.2370161,โลตัส โก เฟรช ห้วยเม็ก กาฬสินธุ์,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 120 ถ.จันทคามวิถี ต.ตลาด อ.เมืองจันทบุรี จ.จันทบุรี 22000,3362-th,12.588117,https://lin.ee/IxqJ8N3,102.100876,โลตัส โก เฟรช จันทคามวิถี,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 25 ถนนตาดแคน ตำบลมุกดาหาร อำเภอเมือง จังหวัดมุกดาหาร 49000,3361-th,16.554972,https://lin.ee/Kk6sqJ5,104.70059,"โลตัส โก เฟรช ตาดแคน,มุกดาหาร",24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 68/2 ม.4 ต.บางพระครู อ.นครหลวง จ.พระนครศรีอยุธยา 13260,3360-th,14.489908,https://lin.ee/HOES66J,100.600685,โลตัส โก เฟรช นิคมนครหลวง,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 24/6 หมู่ที่ 6 ต.พลา อ.บ้านฉาง จ.ระยอง 21130,3359-th,12.673228,https://lin.ee/iS63ptN,101.046353,โลตัส โก เฟรช พลา,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 90 ซ.รามคำแหง 68 (สุภาพงษ์) แขวงหัวหมาก เขตบางกะปิ กรุงเทพมหานคร 10240,3358-th,13.763643,https://lin.ee/RxN0yHJ,100.660171,โลตัส โก เฟรช รามคำแหง 68 ,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 589 หมู่ 1 ตำบลพบพระ อำเภอพบพระ จังหวัดตาก 63160,3357-th,16.4013888,https://lin.ee/apk5mXJ,98.692713,โลตัส โก เฟรช พบพระ ตาก,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 110/1 ถนนพหลโยธิน ตำบลชมพู อำเภอเมือง จังหวัดลำปาง 52100,3356-th,18.27077,https://lin.ee/rLGPZ53,99.468665,โลตัส โก เฟรช นาก่วม ลำปาง,24 ชม.,,stores-lotuss-express,โก เฟรช
42/45 หมู่ 3 ตำบลคึกคัก อำเภอตะกั่วป่า จังหวัด 82190,3355-th,8.69422,https://lin.ee/owSiCB4,98.25507,โลตัส โก เฟรช คึกคัก พังงา,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 262 หมู่ 10 บ้านโนนทัน ตำบลหนองสังข์ อำเภอแก้งคร้อ จังหวัดชัยภูมิ 36150,3354-th,16.2607778,https://lin.ee/5GKClad,102.3594722,โลตัส โก เฟรช หนองสังข์  ชัยภูมิ,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 234/20 หมู่ 2 ตำบลแม่ต้านอ.ท่าสองยาง จ.ตาก 63150,3353-th,17.2292774,https://lin.ee/14P1iTr,98.2301713,โลตัส โก เฟรช แม่ต้าน ตาก,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 314 หมู่ 10 ตำบลดงขี้เหล็ก อำเภอเมืองปราจีนบุรี จังหวัดปราจีนบุรี 25000,3352-th,14.130368,https://lin.ee/LT49bBw,101.444548,"โลตัส โก เฟรช ดงขี้เหล็ก, ปราจีนบุรี",24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 130/3 ซ.ประชาอุทิศ 54 แขวงบางมด เขตทุ่งครุ กรุงเทพมหานคร 10140,3351-th,13.640765,https://lin.ee/W1qGUni,100.493995,โลตัส โก เฟรช ประชาอุทศ 54,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 278 หมู่ 11 ต.เจดีย์หัก อ.เมือง จ.ราชบุรี 70000,3350-th,13.740174,https://lin.ee/CqKmupO,99.917449,โลตัส โก เฟรช เจดีย์หัก,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 25/64 หมู่ที่ 9 ต.หนองปรือ อ.บางละมุง จ.ชลบุรี 20150,3349-th,12.894885,https://lin.ee/yOLgtU7,100.902071,โลตัส โก เฟรช ทุ่งกลม ตาลหมัน,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 233/23 หมู่ 7 ต.บ้านแหลม อ.บ้านแหลม จ.เพชรบุรี 76110,3348-th,13.21475,https://lin.ee/MhgP159,99.9790833,โลตัส โก เฟรช บ้านแหลม,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 415 หมู่ 4 ต.บ้านไร่ อ.ดำเนินสะดวก จ.ราชบุรี 70130,3347-th,13.740172,https://lin.ee/q5UwECS,99.917456,โลตัส โก เฟรช บ้านไร่ชาวเหนือ,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 300 หมู่ที่ 6  ต.ละแม  อ.ละแม  จ.ชุมพร  81670,3346-th,9.76421,https://lin.ee/q5UwECS,99.076156,โลตัส โก เฟรช ละแมเมืองใหม่ ชุมพร,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 24/1 ซ.ประชาอุทิศ 72 แขวงทุ่งครุ เขตทุ่งครุ กรุงเทพมหานคร 10140,3345-th,13.630138,https://lin.ee/2DT2jOi,100.502749,โลตัส โก เฟรช ประชาอุทิศ 72,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 332 หมู่ที่ 7 ต.บ้านแป้น อ.เมือง จ.ลำพูน 51000,3344-th,18.517563,https://lin.ee/cLOZ7lN,98.965411,โลตัส โก เฟรช บ้านแป้น ลำพูน,24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 7/4 หมู่ที่ 7 ต.เปร็ง อ.บ่างบ่อ จ.สมุทรปราการ 10560,3343-th,13.693413,https://lin.ee/hYi6Zub,100.863109,โลตัส โก เฟรช หลวงแพ่ง (คลองเจ้า),24 ชม.,,stores-lotuss-express,โก เฟรช
เลขที่ 93 หมู่ที่ 4 ต.พิมลราช อ.บางบัวทอง จ.นนทบุรี 11110,3342-th,13.924681,https://lin.ee/oJ8e5A8,100.385969,โลตัส โก เฟรช บ้านกล้วย-ไทรน้อย,24 ชม.,,stores-lotuss-express,โก เฟรช
